NAVERID,YEAR,ABBR,ADM,UNIV,NOTE
11592,2016,NLCS Jeju,>0,"Rutgers University-New Brunswick"
11592,2016,NLCS Jeju,>0,"Santa Clara University"
11592,2016,NLCS Jeju,>0,"Savannah College of Art and Design"
11592,2016,NLCS Jeju,>0,"School of the Art Institute of Chicago"
11592,2016,NLCS Jeju,>0,"Smith College"
11592,2016,NLCS Jeju,>0,"St. John's University"
11592,2016,NLCS Jeju,>0,"Stony Brook University"
11592,2016,NLCS Jeju,>0,"Syracuse University"
11592,2016,NLCS Jeju,>0,"The George Washington University"
11592,2016,NLCS Jeju,>0,"University of California, Berkeley"
11592,2016,NLCS Jeju,>0,"University of California, Davis"
11592,2016,NLCS Jeju,>0,"University of California, Irvine"
11592,2016,NLCS Jeju,>0,"University of California, Los Angeles"
11592,2016,NLCS Jeju,>0,"University of California, Riverside"
11592,2016,NLCS Jeju,>0,"University of California, San Diego"
11592,2016,NLCS Jeju,>0,"University of California, Santa Barbara"
11592,2016,NLCS Jeju,>0,"University of California, Santa Cruz"
11592,2016,NLCS Jeju,>0,"University of Colorado at Boulder"
11592,2016,NLCS Jeju,>0,"University of Illinois at Urbana-Champaign"
11592,2016,NLCS Jeju,>0,"University of Massachusetts, Amherst"
11592,2016,NLCS Jeju,>0,"University of Michigan"
11592,2016,NLCS Jeju,>0,"University of Virginia"
11592,2016,NLCS Jeju,>0,"University of Southern California"
11592,2016,NLCS Jeju,>0,"University of Wisconsin, Madison"
11592,2016,NLCS Jeju,>0,"Washington University in St. Louis"
11592,2016,NLCS Jeju,>0,"Wesleyan University"
11592,2016,NLCS Jeju,>0,"City university"
11592,2016,NLCS Jeju,>0,"Coventry University"
11592,2016,NLCS Jeju,>0,"Durham University"
11592,2016,NLCS Jeju,>0,"Imperial College London"
11592,2016,NLCS Jeju,>0,"King's College London"
11592,2016,NLCS Jeju,>0,"Kingston University"
11592,2016,NLCS Jeju,>0,"Lancaster University"
11592,2016,NLCS Jeju,>0,"London School of Economics"
11592,2016,NLCS Jeju,>0,"Loughborugh University"
11592,2016,NLCS Jeju,>0,"Manchester University"
11592,2016,NLCS Jeju,>0,"Newcastle University"
11592,2016,NLCS Jeju,>0,"Queen Mary, University of London"
11592,2016,NLCS Jeju,>0,"Queen's University Belfast"
11592,2016,NLCS Jeju,>0,"School of oriental and African Studies, University of London"
11592,2016,NLCS Jeju,>0,"University College London"
11592,2016,NLCS Jeju,>0,"University of Bath"
11592,2016,NLCS Jeju,>0,"University of Bristol"
11592,2016,NLCS Jeju,>0,"University of Cambridge"
11592,2016,NLCS Jeju,>0,"University of Edinburgh"
11592,2016,NLCS Jeju,>0,"University of Exeter"
11592,2016,NLCS Jeju,>0,"University of Glasgow"
11592,2016,NLCS Jeju,>0,"University of Manchester"
11592,2016,NLCS Jeju,>0,"University of Nottingham"
11592,2016,NLCS Jeju,>0,"University of Oxford"
11592,2016,NLCS Jeju,>0,"University of Reading"
11592,2016,NLCS Jeju,>0,"University of Sheffield"
11592,2016,NLCS Jeju,>0,"University of St. Andrews"
11592,2016,NLCS Jeju,>0,"University of Surrey"
11592,2016,NLCS Jeju,>0,"University of Warwick"
11592,2016,NLCS Jeju,>0,"University of York"
11592,2016,NLCS Jeju,>0,"McGill Universitty"
11592,2016,NLCS Jeju,>0,"University of British Columbia"
11592,2016,NLCS Jeju,>0,"University of Toronto"
11592,2016,NLCS Jeju,>0,"Seoul National University"
11592,2016,NLCS Jeju,>0,"Sungkyunkwan University"
11592,2016,NLCS Jeju,>0,"University of Utah"
11592,2016,NLCS Jeju,>0,"Yonsei University"
11592,2016,NLCS Jeju,>0,"The Chinese University of Hong Kong"
11592,2016,NLCS Jeju,>0,"The Hong Kong University of Science & Technology"
11592,2016,NLCS Jeju,>0,"University of Hong Kong"
11592,2016,NLCS Jeju,>0,"Yale-NUS College"
11592,2016,NLCS Jeju,>0,"The University of Melbourne"
11592,2016,NLCS Jeju,>0,"St. George's University"
